Index(20ms),Raw,DC Level,AC Level,AC/DC ratio(%),peaks
466.000000,40302.000000,40364.625000,-62.625000,-0.155148,
467.000000,40313.000000,40364.625000,-51.625000,-0.127897,
468.000000,40333.000000,40364.625000,-31.625000,-0.078348,
469.000000,40348.000000,40364.625000,-16.625000,-0.041187,
470.000000,40358.000000,40364.625000,-6.625000,-0.016413,
471.000000,40341.000000,40364.625000,-23.625000,-0.058529,
472.000000,40369.000000,40364.625000,4.375000,0.010839,
473.000000,40381.000000,40364.625000,16.375000,0.040568,
474.000000,40374.000000,40364.625000,9.375000,0.023226,
475.000000,40387.000000,40364.625000,22.375000,0.055432,
476.000000,40425.000000,40364.625000,60.375000,0.149574,
477.000000,40399.000000,40364.625000,34.375000,0.085161,
478.000000,40440.000000,40364.625000,75.375000,0.186735,
479.000000,40453.000000,40364.625000,88.375000,0.218942,
480.000000,40477.000000,40364.625000,112.375000,0.278400,254.000000,local max, 16
481.000000,40462.000000,40364.625000,97.375000,0.241238,
482.000000,40445.000000,40364.625000,80.375000,0.199122,
483.000000,40455.000000,40364.625000,90.375000,0.223897,
484.000000,40445.000000,40364.625000,80.375000,0.199122,
485.000000,40415.000000,40591.000000,-176.000000,-0.433594,62.000000,local min,17
486.000000,40426.000000,40591.000000,-165.000000,-0.406494,
487.000000,40431.000000,40591.000000,-160.000000,-0.394176,
488.000000,40450.000000,40591.000000,-141.000000,-0.347368,
489.000000,40456.000000,40591.000000,-135.000000,-0.332586,
490.000000,40458.000000,40591.000000,-133.000000,-0.327659,
491.000000,40457.000000,40591.000000,-134.000000,-0.330122,
492.000000,40500.000000,40591.000000,-91.000000,-0.224188,
493.000000,40492.000000,40591.000000,-99.000000,-0.243896,
494.000000,40527.000000,40591.000000,-64.000000,-0.157670,
495.000000,40520.000000,40591.000000,-71.000000,-0.174916,
496.000000,40518.000000,40591.000000,-73.000000,-0.179843,
497.000000,40527.000000,40591.000000,-64.000000,-0.157670,
498.000000,40525.000000,40591.000000,-66.000000,-0.162598,
499.000000,40539.000000,40591.000000,-52.000000,-0.128107,
500.000000,40550.000000,40591.000000,-41.000000,-0.101008,
501.000000,40564.000000,40591.000000,-27.000000,-0.066517,
502.000000,40576.000000,40591.000000,-15.000000,-0.036954,
503.000000,40590.000000,40591.000000,-1.000000,-0.002464,
504.000000,40586.000000,40591.000000,-5.000000,-0.012318,
505.000000,40584.000000,40591.000000,-7.000000,-0.017245,
506.000000,40591.000000,40591.000000,0.000000,0.000000,
507.000000,40589.000000,40591.000000,-2.000000,-0.004927,
508.000000,40580.000000,40591.000000,-11.000000,-0.027100,
509.000000,40567.000000,40591.000000,-24.000000,-0.059126,
510.000000,40554.000000,40591.000000,-37.000000,-0.091153,
511.000000,40553.000000,40591.000000,-38.000000,-0.093617,
512.000000,40570.000000,40591.000000,-21.000000,-0.051736,
513.000000,40566.000000,40591.000000,-25.000000,-0.061590,
514.000000,40563.000000,40591.000000,-28.000000,-0.068981,
515.000000,40606.000000,40591.000000,15.000000,0.036954,
516.000000,40594.000000,40591.000000,3.000000,0.007391,
517.000000,40602.000000,40591.000000,11.000000,0.027100,
518.000000,40625.000000,40591.000000,34.000000,0.083762,
519.000000,40622.000000,40591.000000,31.000000,0.076372,
520.000000,40620.000000,40591.000000,29.000000,0.071444,
521.000000,40621.000000,40591.000000,30.000000,0.073908,
522.000000,40624.000000,40591.000000,33.000000,0.081299,
523.000000,40613.000000,40591.000000,22.000000,0.054199,
524.000000,40624.000000,40591.000000,33.000000,0.081299,
525.000000,40647.000000,40591.000000,56.000000,0.137962,
526.000000,40645.000000,40591.000000,54.000000,0.133034,
527.000000,40658.000000,40591.000000,67.000000,0.165061,
528.000000,40663.000000,40591.000000,72.000000,0.177379,
529.000000,40668.000000,40591.000000,77.000000,0.189697,
530.000000,40701.000000,40591.000000,110.000000,0.270996,
531.000000,40723.000000,40591.000000,132.000000,0.325195,308.000000,local max, 17
532.000000,40712.000000,40591.000000,121.000000,0.298096,
533.000000,40716.000000,40591.000000,125.000000,0.307950,
534.000000,40691.000000,40591.000000,100.000000,0.246360,
535.000000,40664.000000,40591.000000,73.000000,0.179843,
536.000000,40652.000000,40591.000000,61.000000,0.150280,
537.000000,40637.000000,40591.000000,46.000000,0.113326,
538.000000,40631.000000,40591.000000,40.000000,0.098544,
539.000000,40619.000000,40591.000000,28.000000,0.068981,
540.000000,40621.000000,40591.000000,30.000000,0.073908,
541.000000,40626.000000,40591.000000,35.000000,0.086226,
542.000000,40626.000000,40591.000000,35.000000,0.086226,
543.000000,40616.000000,40591.000000,25.000000,0.061590,
544.000000,40642.000000,40591.000000,51.000000,0.125644,
545.000000,40662.000000,40591.000000,71.000000,0.174916,
546.000000,40648.000000,40591.000000,57.000000,0.140425,
547.000000,40642.000000,40591.000000,51.000000,0.125644,
548.000000,40621.000000,40591.000000,30.000000,0.073908,
549.000000,40625.000000,40591.000000,34.000000,0.083762,
550.000000,40613.000000,40591.000000,22.000000,0.054199,
551.000000,40607.000000,40591.000000,16.000000,0.039418,
552.000000,40581.000000,40591.000000,-10.000000,-0.024636,
553.000000,40601.000000,40591.000000,10.000000,0.024636,
554.000000,40583.000000,40591.000000,-8.000000,-0.019709,
555.000000,40600.000000,40591.000000,9.000000,0.022172,
556.000000,40615.000000,40591.000000,24.000000,0.059126,
557.000000,40603.000000,40591.000000,12.000000,0.029563,
558.000000,40620.000000,40591.000000,29.000000,0.071444,
559.000000,40622.000000,40591.000000,31.000000,0.076372,
560.000000,40587.000000,40591.000000,-4.000000,-0.009854,
561.000000,40590.000000,40591.000000,-1.000000,-0.002464,
562.000000,40573.000000,40591.000000,-18.000000,-0.044345,
563.000000,40577.000000,40591.000000,-14.000000,-0.034490,
564.000000,40577.000000,40591.000000,-14.000000,-0.034490,
565.000000,40547.000000,40518.539683,28.460317,0.070240,176.000000,local min,18
566.000000,40575.000000,40518.539683,56.460317,0.139344,
567.000000,40613.000000,40518.539683,94.460317,0.233129,
568.000000,40599.000000,40518.539683,80.460317,0.198577,
569.000000,40644.000000,40518.539683,125.460317,0.309637,
570.000000,40640.000000,40518.539683,121.460317,0.299765,
571.000000,40624.000000,40518.539683,105.460317,0.260277,
572.000000,40594.000000,40518.539683,75.460317,0.186237,
573.000000,40599.000000,40518.539683,80.460317,0.198577,
574.000000,40616.000000,40518.539683,97.460317,0.240533,
575.000000,40606.000000,40518.539683,87.460317,0.215853,
576.000000,40613.000000,40518.539683,94.460317,0.233129,
577.000000,40615.000000,40518.539683,96.460317,0.238065,
578.000000,40642.000000,40518.539683,123.460317,0.304701,
579.000000,40635.000000,40518.539683,116.460317,0.287425,
580.000000,40639.000000,40518.539683,120.460317,0.297297,
581.000000,40657.000000,40518.539683,138.460317,0.341721,
582.000000,40674.000000,40518.539683,155.460317,0.383677,127.000000,local max, 18
583.000000,40671.000000,40518.539683,152.460317,0.376273,
584.000000,40664.000000,40518.539683,145.460317,0.358997,
585.000000,40627.000000,40518.539683,108.460317,0.267681,
586.000000,40609.000000,40518.539683,90.460317,0.223257,
587.000000,40598.000000,40518.539683,79.460317,0.196109,
588.000000,40593.000000,40518.539683,74.460317,0.183769,
589.000000,40554.000000,40518.539683,35.460317,0.087516,
590.000000,40527.000000,40518.539683,8.460317,0.020880,
591.000000,40551.000000,40518.539683,32.460317,0.080112,
592.000000,40528.000000,40518.539683,9.460317,0.023348,
593.000000,40523.000000,40518.539683,4.460317,0.011008,
594.000000,40529.000000,40518.539683,10.460317,0.025816,
595.000000,40537.000000,40518.539683,18.460317,0.045560,
596.000000,40539.000000,40518.539683,20.460317,0.050496,
597.000000,40516.000000,40518.539683,-2.539683,-0.006268,
598.000000,40517.000000,40518.539683,-1.539683,-0.003800,
599.000000,40520.000000,40518.539683,1.460317,0.003604,
600.000000,40509.000000,40518.539683,-9.539683,-0.023544,
601.000000,40496.000000,40518.539683,-22.539683,-0.055628,
602.000000,40512.000000,40518.539683,-6.539683,-0.016140,
603.000000,40492.000000,40518.539683,-26.539683,-0.065500,
604.000000,40509.000000,40518.539683,-9.539683,-0.023544,
605.000000,40523.000000,40518.539683,4.460317,0.011008,
606.000000,40511.000000,40518.539683,-7.539683,-0.018608,
607.000000,40515.000000,40518.539683,-3.539683,-0.008736,
608.000000,40526.000000,40518.539683,7.460317,0.018412,
609.000000,40512.000000,40518.539683,-6.539683,-0.016140,
610.000000,40481.000000,40518.539683,-37.539683,-0.092648,
611.000000,40462.000000,40518.539683,-56.539683,-0.139540,
612.000000,40442.000000,40518.539683,-76.539683,-0.188900,
613.000000,40414.000000,40518.539683,-104.539683,-0.258005,
614.000000,40402.000000,40518.539683,-116.539683,-0.287621,
615.000000,40395.000000,40518.539683,-123.539683,-0.304897,
616.000000,40388.000000,40518.539683,-130.539683,-0.322173,
617.000000,40409.000000,40518.539683,-109.539683,-0.270345,
618.000000,40397.000000,40518.539683,-121.539683,-0.299961,
619.000000,40407.000000,40518.539683,-111.539683,-0.275281,
620.000000,40396.000000,40518.539683,-122.539683,-0.302429,
621.000000,40389.000000,40518.539683,-129.539683,-0.319705,
622.000000,40364.000000,40518.539683,-154.539683,-0.381405,
623.000000,40350.000000,40518.539683,-168.539683,-0.415957,
624.000000,40320.000000,40518.539683,-198.539683,-0.489997,
625.000000,40325.000000,40518.539683,-193.539683,-0.477657,
626.000000,40275.000000,40518.539683,-243.539683,-0.601057,
627.000000,40212.000000,40518.539683,-306.539683,-0.756542,
628.000000,40145.000000,39924.961538,220.038462,0.551130,529.000000,local min,19
629.000000,40156.000000,39924.961538,231.038462,0.578682,
630.000000,40166.000000,39924.961538,241.038462,0.603729,
631.000000,40152.000000,39924.961538,227.038462,0.568663,
632.000000,40177.000000,39924.961538,252.038462,0.631280,
633.000000,40223.000000,39924.961538,298.038462,0.746497,
634.000000,40230.000000,39924.961538,305.038462,0.764029,85.000000,local max, 19
635.000000,40219.000000,39924.961538,294.038462,0.736478,
636.000000,40171.000000,39924.961538,246.038462,0.616252,
637.000000,40125.000000,39924.961538,200.038462,0.501036,
638.000000,40065.000000,39924.961538,140.038462,0.350754,
639.000000,40055.000000,39924.961538,130.038462,0.325707,
640.000000,40031.000000,39924.961538,106.038462,0.265594,
641.000000,40020.000000,39924.961538,95.038462,0.238043,
642.000000,39988.000000,39924.961538,63.038462,0.157892,
643.000000,39969.000000,39924.961538,44.038462,0.110303,
644.000000,39920.000000,39924.961538,-4.961538,-0.012427,
645.000000,39869.000000,39924.961538,-55.961538,-0.140167,
646.000000,39776.000000,39924.961538,-148.961538,-0.373104,
647.000000,39627.000000,39924.961538,-297.961538,-0.746304,
648.000000,39557.000000,39924.961538,-367.961538,-0.921633,
649.000000,39564.000000,39924.961538,-360.961538,-0.904100,
650.000000,39544.000000,39924.961538,-380.961538,-0.954194,
651.000000,39484.000000,39924.961538,-440.961538,-1.104476,
652.000000,39428.000000,39924.961538,-496.961538,-1.244739,
653.000000,39388.000000,39924.961538,-536.961538,-1.344927,
654.000000,39342.000000,39632.028571,-290.028571,-0.731803,888.000000,local min,20
655.000000,39368.000000,39632.028571,-264.028571,-0.666200,
656.000000,39410.000000,39632.028571,-222.028571,-0.560225,
657.000000,39463.000000,39632.028571,-169.028571,-0.426495,
658.000000,39526.000000,39632.028571,-106.028571,-0.267533,
659.000000,39547.000000,39632.028571,-85.028571,-0.214545,
660.000000,39562.000000,39632.028571,-70.028571,-0.176697,
661.000000,39582.000000,39632.028571,-50.028571,-0.126233,
662.000000,39564.000000,39632.028571,-68.028571,-0.171650,
663.000000,39559.000000,39632.028571,-73.028571,-0.184267,
664.000000,39554.000000,39632.028571,-78.028571,-0.196883,
665.000000,39585.000000,39632.028571,-47.028571,-0.118663,
666.000000,39616.000000,39632.028571,-16.028571,-0.040443,
667.000000,39624.000000,39632.028571,-8.028571,-0.020258,
668.000000,39625.000000,39632.028571,-7.028571,-0.017735,
669.000000,39658.000000,39632.028571,25.971429,0.065531,
670.000000,39694.000000,39632.028571,61.971429,0.156367,
671.000000,39733.000000,39632.028571,100.971429,0.254772,
672.000000,39725.000000,39632.028571,92.971429,0.234587,
673.000000,39712.000000,39632.028571,79.971429,0.201785,
674.000000,39697.000000,39632.028571,64.971429,0.163937,
675.000000,39695.000000,39632.028571,62.971429,0.158890,
676.000000,39683.000000,39632.028571,50.971429,0.128612,
677.000000,39693.000000,39632.028571,60.971429,0.153844,
678.000000,39705.000000,39632.028571,72.971429,0.184122,
679.000000,39720.000000,39632.028571,87.971429,0.221971,
680.000000,39726.000000,39632.028571,93.971429,0.237110,
681.000000,39749.000000,39632.028571,116.971429,0.295144,
682.000000,39749.000000,39632.028571,116.971429,0.295144,
683.000000,39758.000000,39632.028571,125.971429,0.317853,
684.000000,39765.000000,39632.028571,132.971429,0.335515,423.000000,local max, 20
685.000000,39718.000000,39632.028571,85.971429,0.216924,
686.000000,39696.000000,39632.028571,63.971429,0.161413,
687.000000,39655.000000,39632.028571,22.971429,0.057962,
688.000000,39663.000000,39632.028571,30.971429,0.078147,
689.000000,39626.000000,39660.200000,-34.200000,-0.086233,139.000000,local min,21
690.000000,39640.000000,39660.200000,-20.200000,-0.050933,
691.000000,39665.000000,39660.200000,4.800000,0.012103,
692.000000,39686.000000,39660.200000,25.800000,0.065053,
693.000000,39711.000000,39660.200000,50.800000,0.128088,
694.000000,39705.000000,39660.200000,44.800000,0.112960,
695.000000,39738.000000,39660.200000,77.800000,0.196166,112.000000,local max, 21
696.000000,39710.000000,39660.200000,49.800000,0.125567,
697.000000,39708.000000,39660.200000,47.800000,0.120524,
698.000000,39718.000000,39660.200000,57.800000,0.145738,
699.000000,39715.000000,39660.200000,54.800000,0.138174,
700.000000,39712.000000,39660.200000,51.800000,0.130610,
701.000000,39691.000000,39660.200000,30.800000,0.077660,
702.000000,39696.000000,39660.200000,35.800000,0.090267,
703.000000,39699.000000,39660.200000,38.800000,0.097831,
704.000000,39706.000000,39660.200000,45.800000,0.115481,
705.000000,39667.000000,39660.200000,6.800000,0.017146,
706.000000,39691.000000,39660.200000,30.800000,0.077660,
707.000000,39689.000000,39660.200000,28.800000,0.072617,
708.000000,39681.000000,39660.200000,20.800000,0.052446,
709.000000,39629.000000,39660.200000,-31.200000,-0.078668,
710.000000,39537.000000,39660.200000,-123.200000,-0.310639,
711.000000,39523.000000,39660.200000,-137.200000,-0.345939,
712.000000,39474.000000,39660.200000,-186.200000,-0.469488,
713.000000,39488.000000,39660.200000,-172.200000,-0.434188,
714.000000,39459.000000,39557.434783,-98.434783,-0.248840,279.000000,local min,22
715.000000,39478.000000,39557.434783,-79.434783,-0.200809,
716.000000,39501.000000,39557.434783,-56.434783,-0.142665,
717.000000,39511.000000,39557.434783,-46.434783,-0.117386,
718.000000,39515.000000,39557.434783,-42.434783,-0.107274,
719.000000,39532.000000,39557.434783,-25.434783,-0.064298,
720.000000,39552.000000,39557.434783,-5.434783,-0.013739,
721.000000,39554.000000,39557.434783,-3.434783,-0.008683,
722.000000,39540.000000,39557.434783,-17.434783,-0.044075,
723.000000,39542.000000,39557.434783,-15.434783,-0.039019,
724.000000,39544.000000,39557.434783,-13.434783,-0.033963,
725.000000,39554.000000,39557.434783,-3.434783,-0.008683,
726.000000,39580.000000,39557.434783,22.565217,0.057044,
727.000000,39590.000000,39557.434783,32.565217,0.082324,
728.000000,39584.000000,39557.434783,26.565217,0.067156,
729.000000,39607.000000,39557.434783,49.565217,0.125299,
730.000000,39620.000000,39557.434783,62.565217,0.158163,
731.000000,39603.000000,39557.434783,45.565217,0.115187,
732.000000,39635.000000,39557.434783,77.565217,0.196083,176.000000,local max, 22
733.000000,39629.000000,39557.434783,71.565217,0.180915,
734.000000,39606.000000,39557.434783,48.565217,0.122771,
735.000000,39573.000000,39557.434783,15.565217,0.039348,
736.000000,39512.000000,39557.434783,-45.434783,-0.114858,
737.000000,39484.000000,39546.074074,-62.074074,-0.156966,151.000000,local min,23
738.000000,39484.000000,39546.074074,-62.074074,-0.156966,
739.000000,39508.000000,39546.074074,-38.074074,-0.096278,
740.000000,39511.000000,39546.074074,-35.074074,-0.088692,
741.000000,39523.000000,39546.074074,-23.074074,-0.058347,
742.000000,39515.000000,39546.074074,-31.074074,-0.078577,
743.000000,39534.000000,39546.074074,-12.074074,-0.030532,
744.000000,39560.000000,39546.074074,13.925926,0.035214,
745.000000,39564.000000,39546.074074,17.925926,0.045329,
746.000000,39585.000000,39546.074074,38.925926,0.098432,
747.000000,39572.000000,39546.074074,25.925926,0.065559,
748.000000,39568.000000,39546.074074,21.925926,0.055444,
749.000000,39554.000000,39546.074074,7.925926,0.020042,
750.000000,39558.000000,39546.074074,11.925926,0.030157,
751.000000,39579.000000,39546.074074,32.925926,0.083260,
752.000000,39577.000000,39546.074074,30.925926,0.078202,
753.000000,39595.000000,39546.074074,48.925926,0.123719,
754.000000,39613.000000,39546.074074,66.925926,0.169235,
755.000000,39602.000000,39546.074074,55.925926,0.141420,
756.000000,39624.000000,39546.074074,77.925926,0.197051,
757.000000,39630.000000,39546.074074,83.925926,0.212223,146.000000,local max, 23
758.000000,39602.000000,39546.074074,55.925926,0.141420,
759.000000,39566.000000,39546.074074,19.925926,0.050387,
760.000000,39531.000000,39546.074074,-15.074074,-0.038118,
761.000000,39475.000000,39546.074074,-71.074074,-0.179725,
762.000000,39433.000000,39546.074074,-113.074074,-0.285930,
763.000000,39397.000000,39546.074074,-149.074074,-0.376963,
764.000000,39394.000000,39442.571429,-48.571429,-0.123145,236.000000,local min,24
765.000000,39400.000000,39442.571429,-42.571429,-0.107933,
766.000000,39405.000000,39442.571429,-37.571429,-0.095256,
767.000000,39411.000000,39442.571429,-31.571429,-0.080044,
768.000000,39427.000000,39442.571429,-15.571429,-0.039479,
769.000000,39472.000000,39442.571429,29.428571,0.074611,
770.000000,39465.000000,39442.571429,22.428571,0.056864,
771.000000,39469.000000,39442.571429,26.428571,0.067005,
772.000000,39467.000000,39442.571429,24.428571,0.061935,
773.000000,39466.000000,39442.571429,23.428571,0.059399,
774.000000,39462.000000,39442.571429,19.428571,0.049258,
775.000000,39453.000000,39442.571429,10.428571,0.026440,
776.000000,39459.000000,39442.571429,16.428571,0.041652,
777.000000,39464.000000,39442.571429,21.428571,0.054329,
778.000000,39476.000000,39442.571429,33.428571,0.084753,
779.000000,39463.000000,39442.571429,20.428571,0.051793,
780.000000,39479.000000,39442.571429,36.428571,0.092359,
781.000000,39484.000000,39442.571429,41.428571,0.105035,
782.000000,39479.000000,39442.571429,36.428571,0.092359,
783.000000,39523.000000,39442.571429,80.428571,0.203913,129.000000,local max, 24
784.000000,39518.000000,39442.571429,75.428571,0.191236,
785.000000,39516.000000,39442.571429,73.428571,0.186166,
786.000000,39489.000000,39442.571429,46.428571,0.117712,
787.000000,39427.000000,39442.571429,-15.571429,-0.039479,
788.000000,39381.000000,39442.571429,-61.571429,-0.156104,
789.000000,39345.000000,39442.571429,-97.571429,-0.247376,
790.000000,39300.000000,39442.571429,-142.571429,-0.361466,
791.000000,39298.000000,39442.571429,-144.571429,-0.366537,
792.000000,39284.000000,39360.928571,-76.928571,-0.195444,239.000000,local min,25
793.000000,39318.000000,39360.928571,-42.928571,-0.109064,
794.000000,39309.000000,39360.928571,-51.928571,-0.131929,
795.000000,39314.000000,39360.928571,-46.928571,-0.119226,
796.000000,39346.000000,39360.928571,-14.928571,-0.037927,
797.000000,39346.000000,39360.928571,-14.928571,-0.037927,
798.000000,39347.000000,39360.928571,-13.928571,-0.035387,
799.000000,39363.000000,39360.928571,2.071429,0.005263,
800.000000,39377.000000,39360.928571,16.071429,0.040831,
801.000000,39359.000000,39360.928571,-1.928571,-0.004900,
802.000000,39359.000000,39360.928571,-1.928571,-0.004900,
803.000000,39366.000000,39360.928571,5.071429,0.012884,
804.000000,39366.000000,39360.928571,5.071429,0.012884,
805.000000,39369.000000,39360.928571,8.071429,0.020506,
806.000000,39379.000000,39360.928571,18.071429,0.045912,
807.000000,39372.000000,39360.928571,11.071429,0.028128,
808.000000,39386.000000,39360.928571,25.071429,0.063696,
809.000000,39389.000000,39360.928571,28.071429,0.071318,
810.000000,39433.000000,39360.928571,72.071429,0.183104,
811.000000,39438.000000,39360.928571,77.071429,0.195807,
812.000000,39457.000000,39360.928571,96.071429,0.244078,
813.000000,39477.000000,39360.928571,116.071429,0.294890,193.000000,local max, 25
814.000000,39453.000000,39360.928571,92.071429,0.233916,
815.000000,39417.000000,39360.928571,56.071429,0.142455,
816.000000,39350.000000,39360.928571,-10.928571,-0.027765,
817.000000,39272.000000,39360.928571,-88.928571,-0.225931,
818.000000,39231.000000,39360.928571,-129.928571,-0.330095,
819.000000,39229.000000,39360.928571,-131.928571,-0.335176,
820.000000,39211.000000,39277.205882,-66.205882,-0.168561,266.000000,local min,26
821.000000,39216.000000,39277.205882,-61.205882,-0.155831,
822.000000,39229.000000,39277.205882,-48.205882,-0.122732,
823.000000,39225.000000,39277.205882,-52.205882,-0.132916,
824.000000,39231.000000,39277.205882,-46.205882,-0.117640,
825.000000,39255.000000,39277.205882,-22.205882,-0.056536,
826.000000,39275.000000,39277.205882,-2.205882,-0.005616,
827.000000,39277.000000,39277.205882,-0.205882,-0.000524,
828.000000,39285.000000,39277.205882,7.794118,0.019844,
829.000000,39278.000000,39277.205882,0.794118,0.002022,
830.000000,39287.000000,39277.205882,9.794118,0.024936,
831.000000,39293.000000,39277.205882,15.794118,0.040212,
832.000000,39287.000000,39277.205882,9.794118,0.024936,
833.000000,39284.000000,39277.205882,6.794118,0.017298,
834.000000,39295.000000,39277.205882,17.794118,0.045304,
835.000000,39319.000000,39277.205882,41.794118,0.106408,
836.000000,39309.000000,39277.205882,31.794118,0.080948,
837.000000,39326.000000,39277.205882,48.794118,0.124230,
838.000000,39346.000000,39277.205882,68.794118,0.175150,
839.000000,39343.000000,39277.205882,65.794118,0.167512,
840.000000,39323.000000,39277.205882,45.794118,0.116592,
841.000000,39351.000000,39277.205882,73.794118,0.187880,
842.000000,39364.000000,39277.205882,86.794118,0.220978,
843.000000,39373.000000,39277.205882,95.794118,0.243892,
844.000000,39378.000000,39277.205882,100.794118,0.256622,167.000000,local max, 26
845.000000,39375.000000,39277.205882,97.794118,0.248984,
846.000000,39354.000000,39277.205882,76.794118,0.195518,
847.000000,39294.000000,39277.205882,16.794118,0.042758,
848.000000,39233.000000,39277.205882,-44.205882,-0.112548,
849.000000,39191.000000,39277.205882,-86.205882,-0.219481,
850.000000,39169.000000,39277.205882,-108.205882,-0.275493,
851.000000,39150.000000,39277.205882,-127.205882,-0.323867,
852.000000,39154.000000,39277.205882,-123.205882,-0.313683,
853.000000,39145.000000,39277.205882,-132.205882,-0.336597,
854.000000,39143.000000,39250.250000,-107.250000,-0.273247,235.000000,local min,27
855.000000,39169.000000,39250.250000,-81.250000,-0.207005,
856.000000,39173.000000,39250.250000,-77.250000,-0.196814,
857.000000,39190.000000,39250.250000,-60.250000,-0.153502,
858.000000,39214.000000,39250.250000,-36.250000,-0.092356,
859.000000,39221.000000,39250.250000,-29.250000,-0.074522,
860.000000,39222.000000,39250.250000,-28.250000,-0.071974,
861.000000,39229.000000,39250.250000,-21.250000,-0.054140,
862.000000,39213.000000,39250.250000,-37.250000,-0.094904,
863.000000,39210.000000,39250.250000,-40.250000,-0.102547,
864.000000,39227.000000,39250.250000,-23.250000,-0.059235,
865.000000,39222.000000,39250.250000,-28.250000,-0.071974,
866.000000,39254.000000,39250.250000,3.750000,0.009554,
867.000000,39270.000000,39250.250000,19.750000,0.050318,
868.000000,39275.000000,39250.250000,24.750000,0.063057,
869.000000,39286.000000,39250.250000,35.750000,0.091082,
870.000000,39290.000000,39250.250000,39.750000,0.101273,
871.000000,39295.000000,39250.250000,44.750000,0.114012,
872.000000,39310.000000,39250.250000,59.750000,0.152228,
873.000000,39321.000000,39250.250000,70.750000,0.180254,
874.000000,39332.000000,39250.250000,81.750000,0.208279,
875.000000,39312.000000,39250.250000,61.750000,0.157324,
876.000000,39327.000000,39250.250000,76.750000,0.195540,
877.000000,39357.000000,39250.250000,106.750000,0.271973,
878.000000,39353.000000,39250.250000,102.750000,0.261782,
879.000000,39377.000000,39250.250000,126.750000,0.322928,234.000000,local max, 27
880.000000,39347.000000,39250.250000,96.750000,0.246495,
881.000000,39277.000000,39250.250000,26.750000,0.068152,
882.000000,39196.000000,39250.250000,-54.250000,-0.138216,
883.000000,39158.000000,39250.250000,-92.250000,-0.235030,
884.000000,39144.000000,39250.250000,-106.250000,-0.270699,
885.000000,39094.000000,39250.250000,-156.250000,-0.398087,
886.000000,39091.000000,39206.062500,-115.062500,-0.293481,286.000000,local min,28
887.000000,39104.000000,39206.062500,-102.062500,-0.260323,
888.000000,39098.000000,39206.062500,-108.062500,-0.275627,
889.000000,39105.000000,39206.062500,-101.062500,-0.257773,
890.000000,39110.000000,39206.062500,-96.062500,-0.245020,
891.000000,39138.000000,39206.062500,-68.062500,-0.173602,
892.000000,39131.000000,39206.062500,-75.062500,-0.191456,
893.000000,39146.000000,39206.062500,-60.062500,-0.153197,
894.000000,39148.000000,39206.062500,-58.062500,-0.148096,
895.000000,39166.000000,39206.062500,-40.062500,-0.102184,
896.000000,39164.000000,39206.062500,-42.062500,-0.107286,
897.000000,39170.000000,39206.062500,-36.062500,-0.091982,
898.000000,39189.000000,39206.062500,-17.062500,-0.043520,
899.000000,39201.000000,39206.062500,-5.062500,-0.012913,
900.000000,39192.000000,39206.062500,-14.062500,-0.035868,
901.000000,39214.000000,39206.062500,7.937500,0.020246,
902.000000,39231.000000,39206.062500,24.937500,0.063606,
903.000000,39245.000000,39206.062500,38.937500,0.099315,
904.000000,39240.000000,39206.062500,33.937500,0.086562,
905.000000,39244.000000,39206.062500,37.937500,0.096764,
906.000000,39268.000000,39206.062500,61.937500,0.157979,
907.000000,39261.000000,39206.062500,54.937500,0.140125,
908.000000,39282.000000,39206.062500,75.937500,0.193688,
909.000000,39288.000000,39206.062500,81.937500,0.208992,
910.000000,39288.000000,39206.062500,81.937500,0.208992,
911.000000,39312.000000,39206.062500,105.937500,0.270207,
912.000000,39316.000000,39206.062500,109.937500,0.280409,
913.000000,39326.000000,39206.062500,119.937500,0.305916,235.000000,local max, 28
914.000000,39311.000000,39206.062500,104.937500,0.267656,
915.000000,39273.000000,39206.062500,66.937500,0.170733,
916.000000,39185.000000,39206.062500,-21.062500,-0.053723,
917.000000,39157.000000,39206.062500,-49.062500,-0.125140,
918.000000,39095.000000,39289.382353,-194.382353,-0.494745,231.000000,local min,29
919.000000,39098.000000,39289.382353,-191.382353,-0.487110,
920.000000,39110.000000,39289.382353,-179.382353,-0.456567,
921.000000,39110.000000,39289.382353,-179.382353,-0.456567,
922.000000,39102.000000,39289.382353,-187.382353,-0.476929,
923.000000,39127.000000,39289.382353,-162.382353,-0.413298,
924.000000,39183.000000,39289.382353,-106.382353,-0.270766,
925.000000,39195.000000,39289.382353,-94.382353,-0.240224,
926.000000,39227.000000,39289.382353,-62.382353,-0.158777,
927.000000,39245.000000,39289.382353,-44.382353,-0.112963,
928.000000,39250.000000,39289.382353,-39.382353,-0.100237,
929.000000,39239.000000,39289.382353,-50.382353,-0.128234,
930.000000,39258.000000,39289.382353,-31.382353,-0.079875,
931.000000,39267.000000,39289.382353,-22.382353,-0.056968,
932.000000,39252.000000,39289.382353,-37.382353,-0.095146,
933.000000,39288.000000,39289.382353,-1.382353,-0.003518,
934.000000,39330.000000,39289.382353,40.617647,0.103381,
935.000000,39333.000000,39289.382353,43.617647,0.111016,
936.000000,39342.000000,39289.382353,52.617647,0.133923,
937.000000,39353.000000,39289.382353,63.617647,0.161921,
938.000000,39358.000000,39289.382353,68.617647,0.174647,
939.000000,39336.000000,39289.382353,46.617647,0.118652,
