206,30688 
207,30582 
208,30517 
209,30517 
210,30582 
211,30688 
212,30794 
213,30859 
214,30859 
215,30794 
216,30688 
217,30582 
218,30517 
219,30517 
220,30582 
221,30688 
222,30794 
223,30859 
224,30859 
225,30794 
226,30688 
227,30582 
228,30517 
229,30517 
230,30582 
231,30688 
232,30794 
233,30859 
234,30859 
235,30794 
236,30689 
237,30584 
238,30519 
239,30520 
240,30585 
241,30691 
242,30797 
243,30862 
244,30862 
245,30797 
246,30691 
247,30585 
248,30520 
249,30520 
250,30585 
251,30691 
252,30797 
253,30862 
254,30861 
255,30795 
256,30688 
257,30581 
258,30515 
259,30514 
260,30578 
261,30683 
262,30788 
263,30852 
264,30851 
265,30785 
266,30678 
267,30571 
268,30505 
269,30504 
270,30568 
271,30673 
272,30778 
273,30842 
274,30841 
275,30775 
276,30668 
277,30561 
278,30495 
279,30494 
280,30558 
281,30663 
282,30768 
283,30832 
284,30831 
285,30765 
286,30659 
287,30553 
288,30488 
289,30488 
290,30553 
291,30659 
292,30765 
293,30830 
294,30830 
295,30765 
296,30659 
297,30553 
298,30488 
299,30488 
300,30553 
301,30659 
302,30765 
303,30830 
304,30830 
305,30765 
306,30659 
307,30553 
308,30488 
309,30488 
310,30554 
311,30661 
312,30768 
313,30834 
314,30835 
315,30771 
316,30666 
317,30561 
318,30497 
319,30498 
320,30564 
321,30670 
322,30776 
323,30841 
324,30841 
325,30776 
326,30670 
327,30564 
328,30499 
329,30499 
330,30564 
331,30670 
332,30776 
333,30841 
334,30841 
335,30776 
336,30670 
337,30564 
338,30499 
339,30499 
340,30564 
341,30670 
342,30776 
343,30841 
344,30841 
345,30776 
346,30670 
347,30564 
348,30499 
349,30499 
350,30564 
351,30670 
352,30776 
353,30841 
354,30841 
355,30776 
356,30670 
357,30564 
358,30499 
359,30499 
360,30564 
361,30670 
362,30776 
363,30841 
364,30841 
365,30776 
366,30670 
367,30565 
368,30501 
369,30502 
370,30568 
371,30675 
372,30782 
373,30848 
374,30849 
375,30785 
376,30680 
377,30575 
378,30511 
379,30512 
380,30578 
381,30685 
382,30792 
383,30858 
384,30859 
385,30795 
386,30690 
387,30586 
388,30523 
389,30525 
390,30592 
391,30700 
392,30808 
393,30875 
394,30877 
395,30814 
396,30710 
397,30606 
398,30543 
399,30545 
400,30612 
401,30720 
402,30828 
403,30895 
404,30897 
405,30834 
406,30729 
407,30624 
408,30560 
409,30561 
410,30627 
411,30734 
412,30841 
413,30907 
414,30908 
415,30844 
416,30739 
417,30634 
418,30570 
419,30571 
420,30637 
421,30744 
422,30851 
423,30917 
424,30918 
425,30854 
426,30749 
427,30644 
428,30580 
429,30581 
430,30647 
431,30754 
432,30861 
433,30927 
434,30928 
435,30864 
436,30759 
437,30654 
438,30590 
439,30592 
440,30659 
441,30767 
442,30875 
443,30942 
444,30944 
445,30881 
446,30777 
447,30673 
448,30610 
449,30612 
450,30679 
451,30787 
452,30895 
453,30962 
454,30964 
455,30901 
456,30797 
457,30693 
458,30630 
459,30632 
460,30699 
461,30807 
462,30915 
463,30982 
464,30984 
465,30921 
466,30817 
467,30713 
468,30651 
469,30654 
470,30722 
471,30831 
472,30940 
473,31008 
474,31011 
475,30949 
476,30846 
477,30743 
478,30681 
479,30684 
480,30752 
481,30861 
482,30970 
483,31038 
484,31041 
485,30979 
486,30875 
487,30771 
488,30708 
489,30710 
490,30777 
491,30885 
492,30993 
493,31060 
494,31062 
495,30999 
496,30895 
497,30791 
498,30728 
499,30730 
500,30797 
501,30905 
502,31013 
503,31080 
504,31082 
505,31019 
506,30915 
507,30811 
508,30748 
509,30750 
510,30817 
511,30925 
512,31033 
513,31100 
514,31102 
515,31039 
516,30935 
517,30831 
518,30768 
519,30770 
520,30837 
521,30945 
522,31053 
523,31120 
524,31122 
525,31059 
526,30955 
527,30852 
528,30790 
529,30793 
530,30861 
531,30969 
532,31078 
533,31146 
534,31149 
535,31087 
536,30984 
537,30881 
538,30819 
539,30822 
540,30890 
541,30999 
542,31108 
543,31176 
544,31179 
545,31117 
546,31014 
547,30911 
548,30849 
549,30852 
550,30920 
551,31029 
552,31138 
553,31206 
554,31209 
555,31147 
556,31044 
557,30941 
558,30879 
559,30882 
560,30950 
561,31059 
562,31168 
563,31236 
564,31239 
565,31177 
566,31074 
567,30971 
568,30909 
569,30912 
570,30980 
571,31089 
572,31198 
573,31266 
574,31269 
575,31207 
576,31104 
577,31001 
578,30939 
579,30942 
580,31009 
581,31117 
582,31225 
583,31292 
584,31294 
585,31231 
586,31127 
587,31023 
588,30960 
589,30962 
590,31029 
591,31137 
592,31245 
593,31312 
594,31314 
595,31251 
596,31147 
597,31043 
598,30980 
599,30982 
600,31049 
601,31157 
602,31265 
603,31332 
604,31334 
605,31271 
606,31168 
607,31064 
608,31001 
609,31004 
610,31071 
611,31179 
612,31288 
613,31356 
614,31358 
615,31295 
616,31192 
617,31089 
618,31027 
619,31030 
620,31098 
621,31207 
622,31316 
623,31384 
624,31387 
625,31325 
626,31222 
627,31119 
628,31057 
629,31060 
630,31128 
631,31237 
632,31346 
633,31414 
634,31417 
635,31355 
636,31252 
637,31149 
638,31087 
639,31090 
640,31158 
641,31267 
642,31376 
643,31444 
644,31447 
645,31385 
646,31282 
647,31179 
648,31117 
649,31120 
650,31188 
651,31297 
652,31406 
653,31474 
654,31477 
655,31415 
656,31312 
657,31209 
658,31147 
659,31150 
660,31218 
661,31327 
662,31436 
663,31504 
664,31507 
665,31444 
666,31340 
667,31236 
668,31173 
669,31175 
670,31242 
671,31350 
672,31458 
673,31525 
674,31527 
675,31464 
676,31360 
677,31256 
678,31193 
679,31195 
680,31262 
681,31370 
682,31478 
683,31545 
684,31547 
685,31484 
686,31380 
687,31276 
688,31213 
689,31215 
690,31282 
691,31390 
692,31498 
693,31565 
694,31567 
695,31504 
696,31400 
697,31296 
698,31233 
699,31235 
700,31302 
701,31410 
702,31518 
703,31585 
704,31587 
705,31524 
706,31420 
707,31316 
708,31253 
709,31255 
710,31322 
711,31430 
712,31538 
713,31605 
714,31607 
715,31544 
716,31440 
717,31336 
718,31273 
719,31275 
720,31342 
721,31450 
722,31558 
723,31625 
724,31627 
725,31564 
726,31460 
727,31357 
728,31295 
729,31297 
730,31365 
731,31474 
732,31583 
733,31650 
734,31652 
735,31590 
736,31487 
737,31383 
738,31320 
739,31322 
740,31389 
741,31497 
742,31605 
743,31672 
744,31674 
745,31611 
746,31507 
747,31403 
748,31340 
749,31342 
750,31409 
751,31517 
752,31625 
753,31692 
754,31694 
755,31630 
756,31526 
757,31422 
758,31358 
759,31359 
760,31425 
761,31532 
762,31639 
763,31705 
764,31706 
765,31642 
766,31537 
767,31432 
768,31368 
769,31369 
770,31435 
771,31542 
772,31649 
773,31715 
774,31716 
775,31652 
776,31547 
777,31442 
778,31378 
779,31379 
780,31445 
781,31552 
782,31659 
783,31725 
784,31726 
785,31662 
786,31557 
787,31452 
788,31388 
789,31389 
790,31455 
791,31562 
792,31669 
793,31735 
794,31736 
795,31672 
796,31567 
797,31462 
798,31398 
799,31399 
800,31465 
801,31572 
802,31679 
803,31745 
804,31746 
805,31682 
806,31577 
807,31472 
808,31409 
809,31411 
810,31478 
811,31585 
812,31693 
813,31760 
814,31762 
815,31699 
816,31595 
817,31490 
818,31426 
819,31427 
820,31494 
821,31602 
822,31709 
823,31775 
824,31776 
825,31712 
826,31607 
827,31502 
828,31438 
829,31439 
830,31505 
831,31612 
832,31719 
833,31785 
834,31785 
835,31720 
836,31614 
837,31508 
838,31443 
839,31443 
840,31508 
841,31614 
842,31720 
843,31785 
844,31785 
845,31720 
846,31614 
847,31508 
848,31443 
849,31443 
850,31507 
851,31612 
852,31717 
853,31781 
854,31780 
855,31714 
856,31607 
857,31500 
858,31434 
859,31433 
860,31497 
861,31602 
862,31707 
863,31771 
864,31770 
865,31704 
866,31597 
867,31490 
868,31424 
869,31423 
870,31487 
871,31592 
872,31697 
873,31761 
874,31760 
875,31694 
876,31587 
877,31480 
878,31414 
879,31413 
880,31477 
881,31582 
882,31687 
883,31751 
884,31750 
885,31684 
886,31577 
887,31470 
888,31404 
889,31403 
890,31467 
891,31572 
892,31677 
893,31741 
894,31740 
895,31674 
896,31567 
897,31460 
898,31394 
899,31393 
900,31457 
901,31562 
902,31667 
903,31731 
904,31730 
905,31664 
906,31557 
907,31450 
908,31384 
909,31383 
910,31447 
911,31552 
912,31657 
913,31721 
914,31720 
915,31653 
916,31545 
917,31437 
918,31370 
919,31368 
920,31431 
921,31535 
922,31639 
923,31702 
924,31699 
925,31631 
926,31522 
927,31413 
928,31345 
929,31342 
930,31404 
931,31507 
932,31610 
933,31672 
934,31669 
935,31601 
936,31492 
937,31383 
938,31315 
939,31312 
940,31374 
941,31477 
942,31580 
943,31642 
944,31639 
945,31571 
946,31462 
947,31353 
948,31285 
949,31282 
950,31344 
951,31447 
952,31550 
953,31612 
954,31609 
955,31541 
956,31432 
957,31323 
958,31255 
959,31252 
960,31314 
961,31417 
962,31520 
963,31582 
964,31579 
965,31511 
966,31402 
967,31293 
968,31225 
969,31222 
970,31284 
971,31387 
972,31490 
973,31552 
974,31549 
975,31481 
976,31372 
977,31263 
978,31195 
979,31192 
980,31254 
981,31357 
982,31460 
983,31522 
984,31519 
985,31451 
986,31342 
987,31233 
988,31165 
989,31162 
990,31225 
991,31329 
992,31432 
993,31494 
994,31491 
995,31423 
996,31314 
997,31205 
998,31137 
999,31134 
,31196 
,31299 
,31401 
,31462 
,31458 
,31389 
,31279 
,31169 
,31100 
,31096 
,31157 
,31259 
,31361 
,31422 
,31418 
,31349 
,31239 
,31129 
,31059 
,31055 
,31115 
,31216 
,31317 
,31377 
,31372 
,31302 
,31191 
,31080 
,31011 
,31006 
,31066 
,31167 
,31268 
,31328 
,31323 
,31253 
,31142 
,31032 
,30963 
,30959 
,31020 
,31122 
,31224 
,31285 
,31281 
,31212 
,31102 
,30992 
